year,price,power_kw,mileage_in_km,brand
2011,34490,260.0,64628.0,2
2011,9950,125.0,188000.0,2
2011,9500,88.0,133000.0,2
2011,90000,386.0,14000.0,2
2011,11999,118.0,146000.0,2
2011,10000,118.0,190000.0,2
2011,9990,77.0,112800.0,2
2011,25990,180.0,137000.0,2
2011,12890,118.0,141795.0,2
2011,8880,63.0,72000.0,2
2011,42000,500.0,98500.0,2
2011,24900,150.0,145687.0,2
2011,12900,103.0,177000.0,2
2011,13000,155.0,135000.0,2
2011,10750,90.0,72000.0,2
2011,9980,77.0,120700.0,2
2011,20999,155.0,58497.0,2
2011,26000,200.0,106000.0,2
2011,8700,66.0,118340.0,2
2011,12949,176.0,233999.0,2
2011,26999,250.0,132617.0,2
2011,13500,118.0,112200.0,2
2011,10799,103.0,185125.0,2
2011,8990,125.0,218706.0,2
2011,12380,147.0,175359.0,2
2011,9950,125.0,188000.0,2
2011,8450,77.0,226500.0,2
2011,9999,176.0,299091.0,2
2011,12500,130.0,249000.0,2
2011,16500,140.0,137000.0,2
2011,32999,180.0,78000.0,2
2011,27999,250.0,134354.0,2
2011,14999,132.0,173000.0,2
2011,20450,245.0,145000.0,2
2011,12399,132.0,199999.0,2
2011,11000,140.0,235000.0,2
2011,10800,92.0,138972.0,2
2011,12199,125.0,135008.0,2
2011,14500,125.0,163000.0,2
2011,8500,90.0,172000.0,2
2011,14750,155.0,167000.0,2
2011,29900,260.0,94000.0,2
2011,19450,176.0,147250.0,2
2011,14990,105.0,82955.0,2
2011,8690,63.0,159500.0,2
2011,16500,155.0,178000.0,2
2011,14940,118.0,152435.0,2
2011,7800,63.0,157000.0,2
2011,8900,63.0,90300.0,2
2011,9199,63.0,149000.0,2
2011,9999,63.0,139800.0,2
2011,10000,66.0,210000.0,2
2011,11990,92.0,126500.0,2
2011,10500,63.0,112400.0,2
2011,6900,77.0,290000.0,2
2011,12000,125.0,204000.0,2
2011,21000,220.0,163000.0,2
2011,11500,176.0,245000.0,2
2011,15890,155.0,111000.0,2
2011,9970,140.0,188000.0,2
2011,7000,77.0,140000.0,2
2012,14490,125.0,135800.0,2
2012,16999,125.0,173000.0,2
2012,17500,150.0,156000.0,2
2012,20950,180.0,154000.0,2
2012,18750,103.0,120317.0,2
2012,14790,180.0,155000.0,2
2012,13480,130.0,158200.0,2
2012,11800,103.0,107500.0,2
2012,12000,118.0,142560.0,2
2012,8800,230.0,354500.0,2
2012,23500,92.0,127000.0,2
2012,10999,245.0,100000.0,2
2012,6650,90.0,98213.0,2
2012,31200,92.0,205000.0,2
2012,8990,250.0,109233.0,2
2012,17900,63.0,95000.0,2
2012,12480,258.0,289200.0,2
2012,11700,103.0,115000.0,2
2012,16990,103.0,119000.0,2
2012,7950,77.0,146253.0,2
2012,16500,130.0,133000.0,2
2012,6500,92.0,174000.0,2
2012,7690,103.0,208800.0,2
2012,9999,90.0,105357.0,2
2012,14890,180.0,225000.0,2
2012,9100,90.0,108000.0,2
2012,21799,130.0,83000.0,2
2012,17900,230.0,207418.0,2
2012,6399,103.0,249000.0,2
2012,16990,155.0,133877.0,2
2012,18999,374.0,289744.0,2
2012,12990,130.0,160115.0,2
2012,13200,105.0,174000.0,2
2012,19990,155.0,113294.0,2
2012,14790,130.0,158200.0,2
2012,11900,150.0,290000.0,2
2012,13980,130.0,195200.0,2
2012,11990,88.0,95350.0,2
2012,13490,90.0,105366.0,2
2012,8999,103.0,222485.0,2
2012,12900,155.0,165000.0,2
2012,23980,180.0,66100.0,2
2012,11800,88.0,133600.0,2
2012,17450,180.0,170000.0,2
2012,7490,63.0,163000.0,2
2012,34900,309.0,136500.0,2
2012,16250,250.0,92000.0,2
2012,14890,77.0,37000.0,2
2012,12900,105.0,99127.0,2
2012,11500,130.0,265767.0,2
2012,13999,77.0,116523.0,2
2012,21990,118.0,121700.0,2
2012,13985,155.0,94203.0,2
2012,8990,103.0,134000.0,2
2012,12599,90.0,148000.0,2
2012,9950,150.0,280000.0,2
2012,11000,63.0,90000.0,2
2012,13490,77.0,129990.0,2
2012,9599,63.0,126060.0,2
2012,10800,63.0,88000.0,2
2012,21000,200.0,84000.0,2
2012,11000,77.0,145000.0,2
2012,6500,77.0,190000.0,2
2012,9780,105.0,182000.0,2
2012,14900,130.0,85000.0,2
2012,11300,130.0,264000.0,2
2012,10500,118.0,96000.0,2
2012,12000,130.0,214000.0,2
2012,17900,130.0,84990.0,2
2012,26000,180.0,192000.0,2
2012,14300,125.0,104000.0,2
2012,14999,150.0,140503.0,2
2012,21490,200.0,115000.0,2
2012,7990,77.0,186681.0,2
2012,17400,125.0,78896.0,2
2012,12999,150.0,272000.0,2
2012,18200,155.0,72000.0,2
2012,11000,125.0,150000.0,2
2012,9000,90.0,194300.0,2
2012,18490,155.0,92000.0,2
2012,12999,92.0,117000.0,2
2012,8500,90.0,167500.0,2
2012,15500,176.0,245000.0,2
2012,14990,125.0,132170.0,2
2012,17990,180.0,171000.0,2
2012,11500,130.0,240000.0,2
2012,19950,180.0,199000.0,2
2012,17400,150.0,192000.0,2
2012,22990,176.0,123260.0,2
2012,11990,66.0,55850.0,2
2012,6999,63.0,172000.0,2
2012,9990,63.0,126500.0,2
2012,16899,130.0,177800.0,2
2012,20999,180.0,235000.0,2
2012,8950,77.0,255000.0,2
2012,9490,63.0,129000.0,2
2012,10900,77.0,149000.0,2
2012,6995,66.0,186800.0,2
2012,14999,110.0,144000.0,2
2012,19470,155.0,97000.0,2
2012,9300,125.0,147000.0,2
2012,25500,230.0,115000.0,2
2012,77599,316.0,17100.0,2
2012,13990,125.0,94667.0,2
2012,29950,155.0,67000.0,2
2012,15880,382.0,187500.0,2
2012,21700,132.0,132000.0,2
2012,14299,230.0,160000.0,2
2012,15499,180.0,171000.0,2
2012,13999,132.0,161000.0,2
2012,21500,155.0,241000.0,2
2012,21500,130.0,187000.0,2
2012,20997,130.0,187000.0,2
2012,10400,92.0,72684.0,2
2012,19500,130.0,214988.0,2
2012,14500,230.0,170000.0,2
2012,15900,132.0,78000.0,2
2012,13000,150.0,117292.0,2
2012,13250,105.0,215000.0,2
2012,34000,130.0,255000.0,2
2012,21490,331.0,104000.0,2
2012,12990,155.0,60000.0,2
2012,33750,250.0,70900.0,2
2012,11990,130.0,173517.0,2
2012,16900,90.0,98718.0,2
2012,18590,132.0,124523.0,2
2012,25800,245.0,103336.0,2
2012,14180,103.0,122350.0,2
2012,12991,130.0,247974.0,2
2012,9500,105.0,260000.0,2
2012,12900,105.0,165600.0,2
2012,17100,155.0,100222.0,2
2012,13999,125.0,206900.0,2
2012,12500,180.0,240200.0,2
2012,22990,118.0,18950.0,2
2012,21700,125.0,84100.0,2
2012,22950,245.0,120000.0,2
2012,23500,220.0,160000.0,2
2012,13000,130.0,140000.0,2
2012,24980,230.0,104300.0,2
2012,12990,132.0,172000.0,2
2012,14750,90.0,114300.0,2
2012,15500,125.0,177778.0,2
2012,12500,130.0,190468.0,2
2012,27000,130.0,226000.0,2
2012,12490,150.0,158000.0,2
2012,19990,147.0,180000.0,2
2012,26000,125.0,23000.0,2
2012,33950,118.0,20700.0,2
2012,19500,331.0,111990.0,2
2012,17900,103.0,114916.0,2
2012,12900,180.0,149400.0,2
2012,10990,125.0,141000.0,2
2012,12999,77.0,63300.0,2
2012,14499,88.0,136000.0,2
2012,7000,125.0,98400.0,2
2012,21850,77.0,183000.0,2
2012,15500,180.0,229000.0,2
2012,18900,150.0,188000.0,2
2012,12950,155.0,93900.0,2
2012,11990,118.0,124000.0,2
2012,12500,90.0,141000.0,2
2012,10000,125.0,175000.0,2
2012,8950,125.0,150000.0,2
2012,7999,77.0,162000.0,2
2012,7890,125.0,224980.0,2
2012,13900,155.0,195000.0,2
2012,13750,150.0,194000.0,2
2012,9650,180.0,246909.0,2
2012,13990,180.0,182837.0,2
2012,11450,150.0,250000.0,2
2012,16990,184.0,248000.0,2
2012,20999,180.0,158000.0,2
2012,10590,147.0,157000.0,2
2012,8700,103.0,182000.0,2
2012,13900,130.0,160000.0,2
2012,19900,199.0,166000.0,2
2012,8990,103.0,142000.0,2
2012,10950,150.0,230434.0,2
2012,12999,180.0,231992.0,2
2012,15700,132.0,115000.0,2
2012,13999,125.0,99000.0,2
2012,14550,180.0,231222.0,2
2012,14000,155.0,144810.0,2
2012,15800,180.0,200000.0,2
2012,15399,132.0,126922.0,2
2012,27500,228.0,63200.0,2
2012,18990,180.0,130800.0,2
2012,12900,92.0,95000.0,2
2012,15800,130.0,184000.0,2
2012,11400,150.0,319900.0,2
2012,11700,180.0,251563.0,2
2012,8450,92.0,99500.0,2
2012,14955,180.0,191000.0,2
2012,9600,147.0,132500.0,2
2012,14999,125.0,39000.0,2
2012,15500,130.0,119630.0,2
2012,11800,105.0,152216.0,2
2012,19999,180.0,146000.0,2
2012,11500,125.0,145000.0,2
2012,19499,180.0,160000.0,2
2012,15490,130.0,185447.0,2
2012,19900,180.0,159000.0,2
2012,17500,150.0,175000.0,2
2012,19950,230.0,215000.0,2
2012,13990,118.0,87500.0,2
2012,14950,180.0,191000.0,2
2012,11999,130.0,246000.0,2
2012,16999,125.0,168000.0,2
2012,12475,110.0,162000.0,2
2012,20800,150.0,85000.0,2
2012,26488,180.0,231485.0,2
2012,14999,103.0,127000.0,2
2012,15400,125.0,172800.0,2
2012,27500,265.0,169888.0,2
2012,15000,130.0,175000.0,2
2012,19999,180.0,154917.0,2
2012,16500,132.0,41000.0,2
2012,12490,105.0,164000.0,2
2012,12450,92.0,76855.0,2
2012,17990,130.0,139980.0,2
2012,24889,200.0,48800.0,2
2012,18500,180.0,165000.0,2
2012,13999,150.0,226001.0,2
2012,12285,77.0,57914.0,2
2012,19999,155.0,121000.0,2
2012,16999,180.0,165000.0,2
2012,16990,130.0,152000.0,2
2012,13950,105.0,113000.0,2
2012,12400,105.0,184000.0,2
2012,37790,250.0,58000.0,2
2012,18590,132.0,124523.0,2
2012,18490,130.0,107500.0,2
2012,42990,331.0,69950.0,2
2012,16900,155.0,124343.0,2
2012,21555,180.0,121147.0,2
2012,8650,92.0,176000.0,2
2012,21999,136.0,28039.0,2
2012,11000,105.0,224000.0,2
2012,19600,230.0,228703.0,2
2012,11990,155.0,182000.0,2
2012,17999,130.0,86534.0,2
2012,14950,180.0,235000.0,2
2012,17000,130.0,186000.0,2
2012,13690,90.0,96300.0,2
2012,16590,103.0,49000.0,2
2012,14290,130.0,128000.0,2
2012,21999,155.0,47000.0,2
2012,13450,90.0,85000.0,2
2012,11499,77.0,142000.0,2
2012,8750,77.0,169600.0,2
2012,16599,180.0,194000.0,2
2012,16990,130.0,144376.0,2
2012,19700,230.0,206000.0,2
2012,22990,309.0,242700.0,2
2012,14750,103.0,112000.0,2
2012,23960,155.0,37700.0,2
2012,16950,180.0,248000.0,2
2012,12985,230.0,274024.0,2
2012,16300,125.0,132500.0,2
2012,28949,230.0,132000.0,2
2012,15500,180.0,234422.0,2
2012,21298,180.0,137391.0,2
2012,19600,230.0,207000.0,2
2012,17999,118.0,74300.0,2
2012,17400,180.0,264858.0,2
2012,12899,132.0,238000.0,2
2012,16922,118.0,62000.0,2
2012,17000,199.0,190000.0,2
2012,11990,150.0,274150.0,2
2012,8990,105.0,234795.0,2
2012,25500,230.0,187085.0,2
2012,18300,132.0,134000.0,2
2012,22500,180.0,103900.0,2
2012,13990,118.0,144000.0,2
2012,15500,150.0,220000.0,2
2012,18000,180.0,129000.0,2
2012,15490,125.0,99948.0,2
2012,9000,125.0,233000.0,2
2012,14890,103.0,118107.0,2
2012,43950,180.0,4410.0,2
2012,18990,125.0,49850.0,2
2012,13000,125.0,150000.0,2
2012,11000,195.0,215000.0,2
2012,19600,230.0,207000.0,2
2012,7600,77.0,207124.0,2
2012,13500,103.0,155000.0,2
2012,23980,230.0,142300.0,2
2012,13900,150.0,256660.0,2
2012,10985,103.0,148000.0,2
2012,12300,125.0,166500.0,2
2012,66500,386.0,68500.0,2
2012,12500,130.0,173362.0,2
2012,10490,150.0,238132.0,2
2012,10990,125.0,125000.0,2
2012,17000,180.0,192300.0,2
2012,11000,150.0,246000.0,2
2012,36990,471.0,77799.0,2
2012,13950,180.0,253000.0,2
2012,11980,155.0,149850.0,2
2012,21370,130.0,105500.0,2
2012,12900,150.0,229000.0,2
2012,11490,77.0,125000.0,2
2012,7999,150.0,340000.0,2
2012,17000,103.0,74000.0,2
2012,6400,77.0,202000.0,2
2012,13000,125.0,219000.0,2
2012,13000,125.0,219000.0,2
2012,12890,90.0,97900.0,2
2012,22999,184.0,214000.0,2
2012,18000,130.0,173000.0,2
2012,34900,250.0,66200.0,2
2012,19999,125.0,86000.0,2
2012,13750,105.0,146008.0,2
2012,16199,125.0,120500.0,2
2012,18750,118.0,87600.0,2
2012,11000,105.0,224630.0,2
2012,11900,105.0,242000.0,2
2012,17999,155.0,178800.0,2
2012,10600,63.0,115715.0,2
2012,18990,230.0,251000.0,2
2012,20999,130.0,134000.0,2
2012,20000,180.0,162000.0,2
2012,14500,150.0,154000.0,2
2012,13890,125.0,102880.0,2
2012,13000,130.0,206000.0,2
2012,19600,230.0,207000.0,2
2012,21950,150.0,87000.0,2
2012,12500,130.0,221000.0,2
2012,26810,220.0,119011.0,2
2012,18350,180.0,267500.0,2
2012,16490,125.0,73000.0,2
2012,44000,331.0,62500.0,2
2012,11999,92.0,99988.0,2
2012,18393,130.0,97296.0,2
2012,18000,125.0,170000.0,2
2012,15900,130.0,213000.0,2
2012,8590,77.0,113000.0,2
2012,8999,63.0,133000.0,2
2012,10900,66.0,51000.0,2
2012,9490,63.0,128000.0,2
2012,21000,230.0,214700.0,2
2012,10140,105.0,188000.0,2
2012,8990,77.0,184996.0,2
2012,7000,66.0,179000.0,2
2012,9390,63.0,102000.0,2
2012,7800,63.0,165000.0,2
2012,9370,155.0,186000.0,2
2012,3499,92.0,403500.0,2
2012,13999,132.0,136800.0,2
2012,21749,309.0,238000.0,2
2012,10900,90.0,97879.0,2
2012,12500,90.0,51701.0,2
2012,12990,118.0,166061.0,2
2012,8999,63.0,109000.0,2
2012,7890,63.0,99000.0,2
2012,9199,90.0,185000.0,2
2012,10990,77.0,132400.0,2
2012,13000,92.0,94350.0,2
2012,10950,105.0,200000.0,2
2012,13950,90.0,66820.0,2
2012,11000,130.0,248000.0,2
2012,12950,90.0,70083.0,2
2012,20870,155.0,105850.0,2
2012,12300,90.0,156770.0,2
2012,9490,63.0,77600.0,2
2012,22880,245.0,105000.0,2
2012,16500,132.0,110000.0,2
2012,12800,136.0,138000.0,2
2012,6400,63.0,174000.0,2
2012,21999,150.0,89955.0,2
2012,15900,155.0,123389.0,2
2012,8490,63.0,119000.0,2
2012,20800,150.0,183159.0,2
2012,11500,125.0,250000.0,2
2012,8999,63.0,107625.0,2
2012,17650,136.0,98948.0,2
2012,9950,63.0,49500.0,2
2012,6590,77.0,205820.0,2
2012,8900,63.0,113155.0,2
2012,10900,63.0,87000.0,2
2012,8500,63.0,100869.0,2
2012,22500,125.0,63300.0,2
2012,6800,92.0,165000.0,2
2012,17990,230.0,194000.0,2
2012,13999,155.0,146000.0,2
2012,11990,125.0,199999.0,2
2012,11950,92.0,97800.0,2
2012,15990,155.0,143000.0,2
2012,10490,130.0,235775.0,2
2012,10690,154.0,183350.0,2
2012,23999,230.0,240000.0,2
2012,14790,132.0,148582.0,2
2012,9985,132.0,162721.0,2
2012,14999,132.0,269989.0,2
2012,8500,105.0,271249.0,2
2012,9950,92.0,110000.0,2
2012,35000,309.0,114000.0,2
2012,9000,105.0,199850.0,2
2012,9790,90.0,142000.0,2
2012,15250,130.0,138000.0,2
2012,16990,130.0,132000.0,2
2012,8599,118.0,158771.0,2
2012,15900,132.0,223593.0,2
2012,36499,346.0,26415.0,2
2012,8900,103.0,192375.0,2
2012,10950,118.0,161021.0,2
2012,6299,92.0,239890.0,2
2012,12500,118.0,129000.0,2
2012,12800,125.0,149900.0,2
2012,11490,92.0,52867.0,2
2012,15100,155.0,140000.0,2
2012,9990,125.0,146000.0,2
2012,14999,155.0,105000.0,2
2012,15000,130.0,145000.0,2
2012,9990,105.0,200800.0,2
2012,14999,155.0,105000.0,2
2012,22500,184.0,147500.0,2
2012,27990,309.0,164000.0,2
2012,7999,77.0,150000.0,2
2012,18900,195.0,117290.0,2
2012,14785,125.0,68000.0,2
2012,7990,77.0,159800.0,2
2012,8700,110.0,204000.0,2
2012,14490,125.0,116100.0,2
2012,21980,180.0,199475.0,2
2012,19000,200.0,53300.0,2
2012,17300,132.0,150000.0,2
2012,15900,136.0,137000.0,2
2012,19990,230.0,180200.0,2
2012,30950,346.0,150000.0,2
2012,40990,250.0,63280.0,2
2012,11499,176.0,243100.0,2
2012,18499,200.0,117238.0,2
2012,30950,346.0,150000.0,2
2012,16750,105.0,129934.0,2
2012,12850,92.0,41540.0,2
2012,7390,77.0,181000.0,2
2012,13490,90.0,75414.0,2
2012,15999,125.0,77301.0,2
2012,7230,77.0,184300.0,2
2012,9900,110.0,189000.0,2
2012,10490,92.0,133000.0,2
2012,5950,92.0,204591.0,2
2012,9900,92.0,128000.0,2
2012,19990,180.0,211665.0,2
2012,12300,125.0,135000.0,2
2012,14990,150.0,224000.0,2
2012,15990,118.0,99640.0,2
2012,13999,118.0,214000.0,2
2012,13785,132.0,92726.0,2
2012,8800,77.0,149603.0,2
2012,8990,92.0,174000.0,2
2012,21999,150.0,133000.0,2
2012,13500,180.0,226000.0,2
2012,14000,150.0,176860.0,2
2012,12285,230.0,240263.0,2
2012,12990,125.0,145000.0,2
2012,7000,92.0,173927.0,2
2012,6950,77.0,215000.0,2
2012,12500,150.0,280000.0,2
2012,23990,309.0,264500.0,2
2012,20999,230.0,124000.0,2
2012,14700,130.0,160000.0,2
2012,17990,130.0,84561.0,2
2012,15750,150.0,166000.0,2
2012,27450,320.0,111650.0,2
2012,13125,103.0,166500.0,2
2012,6499,92.0,196100.0,2
2012,13999,136.0,145000.0,2
2012,11490,92.0,128000.0,2
2012,25500,250.0,153000.0,2
2012,12000,130.0,250000.0,2
2012,14999,103.0,83000.0,2
2012,23991,245.0,128292.0,2
2012,6900,63.0,152000.0,2
2012,10499,103.0,157987.0,2
2012,31900,368.0,117190.0,2
2012,24950,230.0,123200.0,2
2012,11888,90.0,145000.0,2
2012,12950,132.0,195000.0,2
2012,10900,105.0,136522.0,2
2012,16500,130.0,123000.0,2
2012,14500,180.0,198500.0,2
2012,16700,230.0,267000.0,2
2012,8799,90.0,100000.0,2
2012,26980,184.0,229728.0,2
2012,23990,245.0,188556.0,2
2012,39990,265.0,57000.0,2
2012,8500,92.0,169407.0,2
2012,7600,105.0,269000.0,2
2012,10999,125.0,159350.0,2
2012,16900,220.0,196532.0,2
2012,17200,180.0,157300.0,2
2012,13500,150.0,240000.0,2
2012,12400,125.0,73400.0,2
2012,23850,250.0,153000.0,2
2012,21950,200.0,112232.0,2
2012,13990,130.0,154800.0,2
2012,17550,130.0,134914.0,2
2012,31890,250.0,101500.0,2
2012,9990,125.0,174500.0,2
2012,21999,250.0,210000.0,2
2012,16500,130.0,122750.0,2
2012,13500,105.0,111000.0,2
2012,9900,104.0,238111.0,2
2012,27000,180.0,167000.0,2
2012,34577,331.0,170472.0,2
2012,12650,130.0,211546.0,2
2012,14990,150.0,202000.0,2
2012,9500,90.0,95000.0,2
2012,12880,90.0,75200.0,2
2012,11450,118.0,134500.0,2
2012,16299,136.0,79000.0,2
2012,16950,150.0,153900.0,2
2012,8950,63.0,116000.0,2
2012,11850,118.0,132000.0,2
2012,25990,184.0,236200.0,2
2012,4490,92.0,284000.0,2
2012,19000,220.0,130000.0,2
2012,17999,132.0,125000.0,2
2012,13400,103.0,155000.0,2
2012,15950,130.0,154014.0,2
2012,9350,90.0,108500.0,2
2012,34500,368.0,82000.0,2
2012,14999,105.0,97373.0,2
2012,15300,125.0,194000.0,2
2012,13800,130.0,225728.0,2
2012,10898,77.0,125000.0,2
2012,12999,90.0,109209.0,2
2012,19500,103.0,98300.0,2
2012,21800,180.0,154000.0,2
2012,17999,118.0,99987.0,2
2012,19990,150.0,112516.0,2
2012,21499,245.0,170000.0,2
2012,13400,125.0,173000.0,2
2012,13490,90.0,113000.0,2
2012,16400,155.0,123000.0,2
2012,15699,132.0,164500.0,2
2012,11500,130.0,208700.0,2
2012,15700,200.0,211650.0,2
2012,12485,77.0,51765.0,2
2012,27000,250.0,136000.0,2
2012,7299,77.0,212000.0,2
2012,22900,230.0,235000.0,2
2012,12000,130.0,218000.0,2
2012,8500,90.0,140000.0,2
2012,6700,77.0,176011.0,2
2012,30999,309.0,120412.0,2
2012,9990,103.0,254000.0,2
2012,14400,125.0,134800.0,2
2012,16800,125.0,147000.0,2
2012,13999,169.0,220000.0,2
2012,15900,180.0,159000.0,2
2012,13900,105.0,109000.0,2
2012,19700,200.0,83700.0,2
2012,9500,118.0,184000.0,2
2012,16999,180.0,183000.0,2
2012,21999,265.0,175000.0,2
2012,9500,77.0,130106.0,2
2012,12590,77.0,58000.0,2
2012,14998,103.0,122800.0,2
2012,18999,176.0,143000.0,2
2012,10995,77.0,80000.0,2
2012,9049,103.0,182500.0,2
2012,13880,92.0,104400.0,2
2012,8950,92.0,169000.0,2
2012,32450,184.0,69900.0,2
2012,12999,125.0,180000.0,2
2012,9999,105.0,246685.0,2
2012,9499,103.0,191011.0,2
2012,9500,105.0,218000.0,2
2012,11900,125.0,200500.0,2
2012,13000,150.0,225000.0,2
2012,9700,90.0,126050.0,2
2012,133950,412.0,32000.0,2
2012,7499,77.0,108672.0,2
2012,8249,105.0,280000.0,2
2012,12980,147.0,152000.0,2
2012,18999,130.0,59520.0,2
2012,12000,150.0,305989.0,2
2012,12000,195.0,229000.0,2
2012,14999,105.0,137316.0,2
2012,12500,132.0,215000.0,2
2012,21790,230.0,136015.0,2
2012,12600,130.0,160000.0,2
2012,17500,150.0,160500.0,2
2012,19999,125.0,87000.0,2
2012,21500,220.0,139000.0,2
2012,11700,150.0,245000.0,2
2012,12000,130.0,200000.0,2
2012,15490,136.0,98762.0,2
2012,15999,125.0,93398.0,2
2012,10890,125.0,201000.0,2
2012,9400,77.0,153000.0,2
2012,20499,230.0,168000.0,2
2012,20000,176.0,213664.0,2
2012,9500,105.0,213261.0,2
2012,20900,155.0,71200.0,2
2012,18990,132.0,60255.0,2
2012,19200,150.0,84000.0,2
2012,25950,273.0,119341.0,2
2012,6500,77.0,222000.0,2
2012,10000,77.0,83882.0,2
2012,9500,103.0,200000.0,2
2012,19500,125.0,146500.0,2
2012,17200,123.0,184045.0,2
2012,10750,92.0,79000.0,2
2012,19850,125.0,119900.0,2
2012,21549,230.0,205000.0,2
2012,16999,132.0,145000.0,2
2012,31798,331.0,143895.0,2
2012,19850,155.0,98000.0,2
2012,9190,77.0,174783.0,2
2012,15800,180.0,230000.0,2
2012,16700,118.0,83500.0,2
2012,11180,118.0,179300.0,2
2012,25999,184.0,121000.0,2
2012,18999,180.0,249999.0,2
2012,15500,130.0,206000.0,2
2012,16500,125.0,159000.0,2
2012,12000,105.0,129000.0,2
2012,16499,180.0,202000.0,2
2012,76900,316.0,65000.0,2
2012,10750,130.0,190000.0,2
2012,17999,132.0,109469.0,2
2012,21999,180.0,199800.0,2
2012,15999,130.0,149750.0,2
2012,16900,105.0,200000.0,2
2012,9900,92.0,167000.0,2
2012,19690,132.0,98000.0,2
2012,19799,230.0,212000.0,2
2012,11000,77.0,114713.0,2
2012,18890,125.0,93000.0,2
2012,6208,132.0,241000.0,2
2012,29990,63.0,210900.0,2
2012,35000,250.0,205000.0,2
2012,9650,427.0,145000.0,2
2012,13900,90.0,115418.0,2
2012,12975,125.0,184000.0,2
2012,16200,66.0,159612.0,2
2012,18600,150.0,209000.0,2
2012,12390,220.0,189400.0,2
2012,32000,368.0,171000.0,2
2012,14900,130.0,154320.0,2
2012,23999,200.0,100000.0,2
2012,10950,92.0,125000.0,2
2012,8998,150.0,382300.0,2
2012,16000,150.0,218600.0,2
2012,17999,150.0,140000.0,2
2012,12500,125.0,196000.0,2
2012,11300,103.0,158000.0,2
2012,10399,90.0,99000.0,2
2012,11350,130.0,192000.0,2
2012,18950,180.0,99986.0,2
2012,15900,125.0,116000.0,2
2012,16299,150.0,202000.0,2
2012,24549,230.0,155000.0,2
2012,21980,150.0,99800.0,2
2012,21990,118.0,18000.0,2
2012,11250,130.0,213959.0,2
2012,10900,110.0,183000.0,2
2012,10590,92.0,174900.0,2
2012,24880,130.0,56163.0,2
2012,19999,180.0,165120.0,2
2012,8999,103.0,250000.0,2
2012,19890,155.0,110000.0,2
2012,8990,66.0,184000.0,2
2012,10500,130.0,302000.0,2
2012,8950,63.0,124000.0,2
2012,14000,150.0,230000.0,2
2012,15700,150.0,195000.0,2
2012,14398,90.0,80900.0,2
2012,20500,180.0,195000.0,2
2012,17000,130.0,170000.0,2
2012,15950,103.0,146615.0,2
2012,8500,77.0,276306.0,2
2012,8950,63.0,147513.0,2
2012,9950,63.0,107000.0,2
2012,9990,66.0,116000.0,2
2012,21900,180.0,134800.0,2
2012,13999,155.0,154700.0,2
2012,19999,130.0,142000.0,2
2012,9990,110.0,209500.0,2
2012,9700,180.0,371000.0,2
2012,16500,130.0,174000.0,2
2012,17800,130.0,123800.0,2
2012,10415,110.0,185000.0,2
2012,11990,155.0,200000.0,2
2012,12990,103.0,166155.0,2
2012,13200,125.0,158150.0,2
2012,16500,230.0,238500.0,2
2012,16998,130.0,115418.0,2
2012,15500,105.0,171000.0,2
2012,12499,118.0,126000.0,2
2012,17000,115.0,99000.0,2
2012,15000,125.0,135000.0,2
2012,25999,230.0,182500.0,2
2012,7000,118.0,120000.0,2
2012,10900,110.0,281000.0,2
2012,21000,130.0,272000.0,2
2012,16900,220.0,130000.0,2
2012,20999,180.0,192276.0,2
2012,8450,230.0,185000.0,2
2012,17500,66.0,185000.0,2
2012,16000,155.0,129171.0,2
2012,21890,150.0,192000.0,2
2012,20500,105.0,265844.0,2
2012,26999,150.0,138000.0,2
2012,32990,184.0,180000.0,2
2012,8490,250.0,92490.0,2
2012,16444,77.0,101501.0,2
2012,18999,110.0,125000.0,2
2012,9990,180.0,197000.0,2
2012,13900,63.0,96850.0,2
2012,15990,130.0,140169.0,2
2012,16500,180.0,175000.0,2
2012,14500,155.0,205000.0,2
2012,30500,250.0,66020.0,2
2012,13700,150.0,224000.0,2
2012,8450,63.0,140000.0,2
2012,6500,103.0,280524.0,2
2012,13990,92.0,101750.0,2
2012,25249,230.0,144000.0,2
2012,20699,180.0,173601.0,2
2012,14999,150.0,200000.0,2
2012,8480,63.0,150000.0,2
2012,11200,105.0,185000.0,2
2012,21450,180.0,223000.0,2
2012,16450,130.0,145000.0,2
2012,11200,105.0,230000.0,2
2012,14900,130.0,199000.0,2
2012,15990,130.0,149987.0,2
2012,16000,130.0,158000.0,2
2012,11990,105.0,134000.0,2
2012,14900,136.0,72300.0,2
2012,18500,132.0,95000.0,2
2012,17490,125.0,130000.0,2
2012,16490,150.0,210000.0,2
2012,21999,230.0,145000.0,2
2012,13400,125.0,139500.0,2
2012,19995,180.0,161012.0,2
2012,11900,92.0,88400.0,2
2012,26500,309.0,179000.0,2
2012,19490,155.0,156343.0,2
2012,14990,118.0,116000.0,2
2012,13900,92.0,83900.0,2
2012,18490,103.0,135000.0,2
2012,15999,125.0,71467.0,2
2012,21650,230.0,208512.0,2
2012,9990,63.0,104788.0,2
2012,15499,130.0,194206.0,2
2012,10999,130.0,209000.0,2
2012,15000,176.0,241236.0,2
2012,9990,63.0,82000.0,2
2012,13000,105.0,135000.0,2
2012,17990,180.0,178000.0,2
2012,22300,180.0,220000.0,2
2012,12500,155.0,194000.0,2
2012,26990,150.0,56000.0,2
2012,13999,105.0,100000.0,2
